https://www.bpmco.com/property/913-broadway-st/,913 Broadway St.,2,1,Location:913 Broadway St.,Neighborhood:West of Campus (The Hill),Pets:Negotiable,Zoning:4,2425
https://www.bpmco.com/property/900-35th/,900 35th,3,5,Location:900 35th St,Neighborhood:East of Campus,Pets:No Pets,Zoning:3,3075
https://www.bpmco.com/property/919-pennsylvania-ave/,Unit #B (Lower),1,1,Location:919 Pennsylvania Ave.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:2-4,1435
https://www.bpmco.com/property/910-35th/,910 35th,3,5,Location:910 35th St.,Neighborhood:East of Campus,Pets:Pets,Zoning:3,3045
https://www.bpmco.com/property/920-35th/,920 35th,3,5,Location:920 35th St.,Neighborhood:East of Campus,Pets:Pets,Zoning:3,3045
https://www.bpmco.com/property/911-portland-pl/,Unit #01 (911),2,1,Location:911 Portland Pl.,Neighborhood:North of Campus,Pets:No Pets,Zoning:2-3,1595
https://www.bpmco.com/property/946-university-ave/,House (946),3,1,Location:946 University Ave.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,4425
https://www.bpmco.com/property/948-university-ave/,House (948),5,2,Location:948 University Ave.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:4,6890
https://www.bpmco.com/property/2233-arapahoe-ave/,2233 Arapahoe Ave.,2,1,Location:2233 Arapahoe Ave.,Neighborhood:North of Campus,Pets:Negotiable,Zoning:4,2090
https://www.bpmco.com/property/2297-grove-circle-east/,2297 Grove Circle East,2,1,Location:2297 Grove Circle East,Neighborhood:North of Campus,Pets:Pets,Zoning:HR-E,2530
https://www.bpmco.com/property/2235-arapahoe-ave/,2235 Arapahoe Ave.,2,1,Location:2235 Arapahoe Ave.,Neighborhood:North of Campus,Pets:Negotiable,Zoning:4,2190
https://www.bpmco.com/property/933-portland-pl/,Unit #01 (933),2,1,Location:933 Portland Pl.,Neighborhood:North of Campus,Pets:No Pets,Zoning:2-3,2025
https://www.bpmco.com/property/2350-grape-ave/,House (2350),3,2,Location:2350 Grape Ave,Neighborhood:North of Campus,Pets:No Pets,Zoning:3,3025
https://www.bpmco.com/property/930-14th-st/,Main (930),10,3,Location:930 14th St.,Neighborhood:West of Campus (The Hill),Pets:No Pets,Zoning:9,11250
https://www.bpmco.com/property/2295-grove-circle-east/,2295 Grove Circle East,2,1,Location:2295 Grove Circle East,Neighborhood:North of Campus,Pets:Pets,Zoning:HR-E,2530
https://www.bpmco.com/property/2230-walnut/,Unit #1,2,1,Location:2230 Walnut Ave,Neighborhood:North of Campus,Pets:No Pets,Zoning:4,1925
